Number,Dialogue,Reponse,URL,hash,work_id,title,author,fandom,words,category,Banter
18190,"""No,"" Hawks says automatically as Dabi's eyebrows (also undyed, how weird was that?) shoot up, ""I think--I mean, obviously you're hot right now, as always, Touya, but--I like you better the way you normally are.""","Dabi tilts his head, ""I know you've got a piercing kink, pretty bird, but you've got a thing for my scars too now? Or--has this always been a thing, and I just never realized?""",https://archiveofourown.org/works/16349576,0x6880b54c1484377979b367f3651b827f8d59d6972326e47db6e48e1a31a90fb3,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",1
18192,"""It's not like that,"" Hawks huffs, running his fingers across Dabi's chin, ""Or I mean--it's not completely that. It's just--all your scars show you survived everything you went through. You survived all of that, and--you're still here. I don't know, I like that.""","Dabi's eyes widen as his lips part, ""God, I love you,"" he rasps out before he grabs both sides of Hawks' face to pin Hawks' mouth to his own. Hawks closes his eyes as he draws his wings around them, loops his arms around Dabi's neck, and angles his mouth to deepen the kiss.",https://archiveofourown.org/works/16349576,0x97bfe41b96ff87cd61b2bb1d4ae33263a3cee5a40dc471ccc66a3a8cf2cf4a5d,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18201,"Dabi snorts, ""He has such terrible taste.""","""Hey! I'm your favorite hero too!""",https://archiveofourown.org/works/16349576,0xe251cfcae1572bda45352cb97847f2f8271e974fba377e7d8d3062835f90a94e,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18202,"""Hey! I'm your favorite hero too!""","""You're a villain's favorite hero, congratulations,"" Dabi says dryly, grabbing the flute of champagne.",https://archiveofourown.org/works/16349576,0x67cc281e0186edafe05e5c993df6a8e1495a6db96110c6bcefe74a15cabe766d,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",1
18206,"""You going to go give her the shovel speech now?"" Hawks asks, arching an eyebrow.","""We'll see if Fuyumi agrees to a date first,"" Dabi says, taking a drink, ""No need to scare her off, just yet.""",https://archiveofourown.org/works/16349576,0x1005eadfe42ac1c0a114a5a3ef157c06417d27da742db5492de2495a14186fed,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18210,"""I'm pretty sure your youngest brother wants to climb Deku like a tree,"" Hawks comments, waving his fork around.","Dabi groans and buries his face in his hand, ""I don't need that image in my head.""",https://archiveofourown.org/works/16349576,0xd58b4632bd0f86ce86dddee21a379907b498ddc09d097cc73930045c24389b99,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18215,"Dabi hums his assent, ""...you know that you'll never have that right?"" he says after a bit, gesturing at Natsuo and Yukina dancing cheek to cheek, ""Not with me, anyway.""","""Do I really seem like the kind of guy who has been daydreaming about his dream wedding for years?"" Hawks asks, slipping his hand into Dabi's, ""Besides--I would rather have you than anyone else.""",https://archiveofourown.org/works/16349576,0x3679df1ef6cee29f5a4d9b10b87402afc5b3d7c6a43ad4983371bad61c5c3f2e,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18220,"""I could ask for no more,"" Hawks whispers into Dabi's ear, standing on tip-toe to kiss the corner of his mouth.","""You should though,"" Dabi says steadily, finishing off his champagne and stuffing the last piece of chicken karage in Hawks' mouth, ""Let's go down now.""",https://archiveofourown.org/works/16349576,0x61e4c794dc1fcdd90740b8df816c4628d0ae8475103dc321b333d4d324a32744,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18221,"""You should though,"" Dabi says steadily, finishing off his champagne and stuffing the last piece of chicken karage in Hawks' mouth, ""Let's go down now.""","""You're ready?"" Hawks asks, chewing the chicken karage and finishing off the rest of his food as well before whipping out his cellphone, ""Let me text Natsu--although he's kind of distracted right now, maybe I should text Fuyumi--""",https://archiveofourown.org/works/16349576,0xde9c3809e96e8c02c9505dbc1c26626d9821c89b577fb0573d6f5d3e9ddb46f6,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18223,"""You don't need to text either of them, it's all been arranged,"" Dabi says, pulling Hawks by the hand to the edge of the roof.","""Ooh mysterious, what do you have planned, Dabi?"" Hawks asks, flaring his wings out, ""Also, want me to carry you?""",https://archiveofourown.org/works/16349576,0xd8502f039bd693d9579acd9625a1087cdb5c7ad77c9e3b67af91525529a601a2,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18226,"""Hey, we don't want to burn up Natsu's wedding venue and plus, don't you want to reenact my dating-sim?"" Hawks says with a wide grin, placing one arm around Dabi's shoulders and another underneath his knees before taking off into the air.","""If you start singing, I'm jumping off and getting out of here,"" Dabi warns, holding onto Hawks' neck with a hint of a fond smile.",https://archiveofourown.org/works/16349576,0xa7545ee2c384eabb1ab83ba5311cb317005573c8c50c6c4474fa0cb6807521f6,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",1
18227,"""If you start singing, I'm jumping off and getting out of here,"" Dabi warns, holding onto Hawks' neck with a hint of a fond smile.","""They dubbed in someone singing for me?"" Hawks asks, his wings fluttering around them in delight, ""When we get home, we're playing it.""",https://archiveofourown.org/works/16349576,0x9aa46339870c71fb5fcf04ac001977ae614d141e23196d7ffd35dcca059b12dc,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18228,"""They dubbed in someone singing for me?"" Hawks asks, his wings fluttering around them in delight, ""When we get home, we're playing it.""","""You're taking the narcissism angle way too far there,"" Dabi complains as Hawks lands and sets him down.",https://archiveofourown.org/works/16349576,0x6014f80fff33cd30d16fee2c952aea3a63be6b7e780060edd4cd623de1ca6314,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18232,"""Yeah, that doesn't sound like me,"" Hawks admits, spreading his arms out wide, ""How do I look?""","Dabi reaches out a hand to adjust Hawks' tie, ""I can't believe you haven't managed to get sauce on yourself yet.""",https://archiveofourown.org/works/16349576,0x643fabe7c8a450ad43015450fb7cc77f06965f57dfc565388196c97ea48d7fb3,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",1
18237,"Yukina reaches out and shakes Dabi's hand firmly, ""Thank you, but--if we're really family, you don't have to wear a false face?""","Dabi raises an eyebrow before moving a hand toward his ear, ""Don't say I didn't warn you,"" he murmurs as he switches the hologram device off.",https://archiveofourown.org/works/16349576,0xc0ab3ecb109f32f786119ba920628f6063326860744d89f522898fcacc750ef4,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18240,"Dabi inclines his head, his mouth twisting into a smirk, ""You picked well, Natsu.""","""I know,"" Natsu says, stepping up hesitantly to his brother, ""I can't believe--you're actually here.""",https://archiveofourown.org/works/16349576,0xbe3393a8cd3405632244dcf1dbe1dba7dbd68b71b22bd08dc57ad115ddbdeeb9,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18244,"""I really haven't,"" Hawks protests, looking at her, ""It's all been--I've tried, but I think--I'm sorry no one helped earlier.""","""That is hardly your fault,"" Dabi's mother says, her mouth twisting slightly as she smoothes out his hair, ""And you helped as soon as you learned--what had occurred.""",https://archiveofourown.org/works/16349576,0xc46ccb5a3e404d10f5046d67b0fbe1d7f28fedf2c95cd685a17adc1b28c3bd36,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18252,"Dabi hooks an arm around Hawks' shoulders and kisses the top of his head before turning to Fuyumi and cocking up an eyebrow, ""Well, now, what about you, Fuyumi?""","Fuyumi crosses her arms, ""When have you ever needed my approval, Touya?""",https://archiveofourown.org/works/16349576,0x8a90253ac420ce0119d13c4af763b221094d7e83f2dce6dc06f267cbd46449db,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18255,"Fuyumi sighs and uncrosses her arms, ""Fine, yes. Hawks, you can be an honorary Todoroki--but I'm not calling you my brother-in-law, that's weird.""","""But I can right?"" Natsu demands, poking Dabi's shoulder, ""And obviously Hawks is one of us!""",https://archiveofourown.org/works/16349576,0xa7304aca6242bea12125280d3d937a9e847b532345c6b8b59c763684cdb37a62,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18267,"""That's--"" Shouto pauses, looking at everyone around his brother, ""...good? I guess? Mother did you--arrange this?""","""Touya asked me to, and I did want to meet Hawks,"" Dabi's mother demurs, smiling at the two of them, ""You must come visit the ryokan at some point Hawks.""",https://archiveofourown.org/works/16349576,0xce8b80a0d94d1c33f85fd6a4e88a0e33f95a8aa4c59ebdf7fcd90ff801ebd5c9,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18274,"Dabi's mother laughs and places a hand on Hawks' shoulder and on Yukina's shoulder, ""Both of my sons have chosen well,"" she muses.","""Thank you, mother,"" Dabi says, nodding at all of them, ""Yukina's right though. You'd best be heading back before people are wondering where you snuck off to.""",https://archiveofourown.org/works/16349576,0x36a746257f020edab6cb172ef3f897bd713505d068d414eddc66f15aa4c48465,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18275,"""Thank you, mother,"" Dabi says, nodding at all of them, ""Yukina's right though. You'd best be heading back before people are wondering where you snuck off to.""","""Are you staying a little longer?"" Natsu asks, looking at Dabi and taking Yukina's hand.",https://archiveofourown.org/works/16349576,0x4f7df89dd39532f324c5738e117410de7c48a17271cec4c5b741d124285e3b7e,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18277,"Dabi shrugs, glancing at Hawks, ""I can--turn the hologram device back on, and maybe pass through if you want.""","""Good, because I still haven't had a dance with you,"" Yukina says adamantly.",https://archiveofourown.org/works/16349576,0x451784827aa964a4ee2c7998d7d126d2f6849a7809cfd473053be9f97d7eaa91,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18278,"""Good, because I still haven't had a dance with you,"" Yukina says adamantly.","This is one of the few times Hawks has seen Dabi thrown for a loop, blinking in confusion, ""O--okay?""",https://archiveofourown.org/works/16349576,0xca933377be1f4a2f63ad8ddc5e43c723379a9040a387e1b078c02e351c3ceb90,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18283,"Yukina laughs, giving Natsu a quick kiss on the cheek, ""Come on, you were worrying so much if he was going to come or not!""","""Not as much as you were worrying how #1 hero Deku was going to like the food,"" Natsu fires back.",https://archiveofourown.org/works/16349576,0x8d920591cb6ecc0278b92bd8bed0e0ce014a1220f6bda5f6bf8ba62bbf12bd5c,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
18284,"""Not as much as you were worrying how #1 hero Deku was going to like the food,"" Natsu fires back.","They all head back to the wedding, and Yukina not only dances with Dabi but also with Hawks (""You picked the most intense Todoroki,"" she jokes as they whirl around the dance floor), and thankfully Fuyumi strikes up a conversation with Miruko so Hawks and Dabi can have a quiet moment on the dance floor themselves.",https://archiveofourown.org/works/16349576,0xef63beb2b63be9ece4a1ebddeb1e45900ca405ab859965c23f3ab0ab83974694,16349576,you’re not the wind beneath my wings (but you are the fire that keeps me warm),juurensha,Pu nohi-ro-akademia | Boku no Hero Academia | My Hero Academia,"14,739","F/F,F/M,Gen,M/M",0
